date,tid,ctype,cgender,category,paym,discapld,unitsold,ppu,totalsales,saleslevel
9/27/2023,NTC00911,Loyalty,M,Stationery & Office Supplies,Cash,No,1,120,120,High
9/28/2023,NTC00912,Loyalty,M,Stationery & Office Supplies,Cash,No,4,3,12,Low
9/28/2023,NTC00913,Loyalty,M,Cyber services,Cash,No,22,5,110,High
9/28/2023,NTC00914,Loyalty,F,Food & Drinks,Cash,Yes,1,50,50,Low
9/28/2023,NTC00915,Loyalty,F,Cyber services,Cash,Yes,1,30,30,Low
9/28/2023,NTC00916,Loyalty,F,Cyber services,Mobile Money,Yes,1,500,500,High
9/28/2023,NTC00917,Non-loyalty,F,Food & Drinks,Mobile Money,No,1,5,5,Low
9/28/2023,NTC00918,Non-loyalty,F,Stationery & Office Supplies,Cash,No,1,100,100,High
9/28/2023,NTC00919,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,5,5,Low
9/29/2023,NTC00920,Non-loyalty,F,Mobile Accessories,Cash,No,1,210,210,High
9/29/2023,NTC00921,Loyalty,M,Cyber services,Mobile Money,No,1,10,10,Low
9/29/2023,NTC00922,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,5,5,Low
9/29/2023,NTC00923,Loyalty,M,Cyber services,Mobile Money,Yes,1,30,30,Low
9/29/2023,NTC00924,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,1,60,60,Low
9/29/2023,NTC00925,Loyalty,M,Cyber services,Mobile Money,Yes,2,80,160,High
9/29/2023,NTC00926,Non-loyalty,M,Cyber services,Cash,No,2,5,10,Low
9/29/2023,NTC00927,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,1,30,30,Low
9/29/2023,NTC00928,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,80,80,Low
9/29/2023,NTC00929,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,20,20,Low
9/29/2023,NTC00930,Loyalty,M,Food & Drinks,Mobile Money,Yes,1,70,70,Low
9/29/2023,NTC00931,Loyalty,M,Stationery & Office Supplies,Cash,No,1,130,130,High
9/29/2023,NTC00932,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
9/29/2023,NTC00933,Loyalty,M,Food & Drinks,Mobile Money,No,3,180,540,High
9/29/2023,NTC00934,Loyalty,M,Food & Drinks,Mobile Money,Yes,11,130,1430,High
9/29/2023,NTC00935,Loyalty,F,Food & Drinks,Cash,No,4,110,440,High
10/2/2023,NTC00936,Non-loyalty,M,Stationery & Office Supplies,Cash,No,1,80,80,Low
10/2/2023,NTC00937,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,10,10,Low
10/2/2023,NTC00938,Loyalty,M,Cyber services,Mobile Money,No,64,5,320,High
10/2/2023,NTC00939,Non-loyalty,F,Cyber services,Cash,No,1,10,10,Low
10/2/2023,NTC00940,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
10/2/2023,NTC00941,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,30,30,Low
10/2/2023,NTC00942,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,1,80,80,Low
10/2/2023,NTC00943,Non-loyalty,F,Mobile airtime top-up,Cash,No,1,10,10,Low
10/2/2023,NTC00944,Loyalty,M,Mobile airtime top-up,Mobile Money,Yes,2,50,100,High
10/2/2023,NTC00945,Loyalty,M,Cyber services,Cash,No,1,50,50,Low
10/2/2023,NTC00946,Loyalty,M,Cyber services,Mobile Money,Yes,14,10,140,High
10/2/2023,NTC00947,Non-loyalty,M,Online support services,Mobile Money,Yes,1,50,50,Low
10/2/2023,NTC00948,Loyalty,F,Food & Drinks,Cash,No,1,50,50,Low
10/2/2023,NTC00949,Loyalty,F,Food & Drinks,Cash,No,2,80,160,High
10/2/2023,NTC00950,Loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
10/2/2023,NTC00951,Non-loyalty,M,Cyber services,Cash,Yes,1,20,20,Low
10/2/2023,NTC00952,Non-loyalty,F,Online support services,Mobile Money,No,1,20,20,Low
10/3/2023,NTC00953,Loyalty,M,Mobile Accessories,Cash,No,1,220,220,High
10/3/2023,NTC00954,Loyalty,F,Mobile Accessories,Cash,No,1,150,150,High
10/3/2023,NTC00955,Loyalty,M,Food & Drinks,Cash,No,6,5,30,Low
10/3/2023,NTC00956,Non-loyalty,M,Cyber services,Mobile Money,Yes,1,10,10,Low
10/3/2023,NTC00957,Loyalty,F,Food & Drinks,Cash,No,1,70,70,Low
10/3/2023,NTC00958,Loyalty,M,Food & Drinks,Mobile Money,No,1,50,50,Low
10/3/2023,NTC00959,Loyalty,F,Cyber services,Cash,No,131,10,1310,High
10/3/2023,NTC00960,Non-loyalty,M,Cyber services,Mobile Money,No,4,5,20,Low
10/3/2023,NTC00961,Loyalty,M,Stationery & Office Supplies,Cash,Yes,3,10,30,Low
10/3/2023,NTC00962,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,16,3,48,Low
10/3/2023,NTC00963,Loyalty,F,Food & Drinks,Mobile Money,No,2,70,140,High
10/4/2023,NTC00964,Loyalty,M,Online support services,Mobile Money,Yes,1,100,100,High
10/4/2023,NTC00965,Loyalty,M,Cyber services,Mobile Money,No,4,20,80,Low
10/4/2023,NTC00966,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,10,10,Low
10/4/2023,NTC00967,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,4,80,320,High
10/4/2023,NTC00968,Loyalty,F,Stationery & Office Supplies,Cash,No,1,10,10,Low
10/4/2023,NTC00969,Loyalty,F,Cyber services,Mobile Money,No,1,5,5,Low
10/4/2023,NTC00970,Loyalty,M,Mobile airtime top-up,Mobile Money,No,1,20,20,Low
10/4/2023,NTC00971,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,1,50,50,Low
10/4/2023,NTC00972,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,50,50,Low
10/4/2023,NTC00973,Loyalty,M,Food & Drinks,Cash,Yes,2,5,10,Low
10/4/2023,NTC00974,Loyalty,M,Stationery & Office Supplies,Cash,No,8,3,24,Low
10/4/2023,NTC00975,Loyalty,F,Cyber services,Mobile Money,Yes,1,120,120,High
10/4/2023,NTC00976,Loyalty,F,Online support services,Cash,No,6,5,30,Low
10/5/2023,NTC00977,Loyalty,F,Stationery & Office Supplies,Cash,No,4,3,12,Low
10/5/2023,NTC00978,Non-loyalty,F,Mobile Accessories,Mobile Money,Yes,1,400,400,High
10/5/2023,NTC00979,Loyalty,F,Cyber services,Mobile Money,No,2,20,40,Low
10/5/2023,NTC00980,Loyalty,F,Stationery & Office Supplies,Cash,No,5,10,50,Low
10/5/2023,NTC00981,Non-loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
10/5/2023,NTC00982,Loyalty,F,Cyber services,Mobile Money,No,22,5,110,High
10/5/2023,NTC00983,Loyalty,F,Cyber services,Mobile Money,Yes,1,50,50,Low
10/5/2023,NTC00984,Loyalty,M,Mobile airtime top-up,Mobile Money,Yes,1,50,50,Low
10/5/2023,NTC00985,Loyalty,F,Cyber services,Cash,No,1,100,100,High
10/5/2023,NTC00986,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,100,100,High
10/5/2023,NTC00987,Loyalty,F,Food & Drinks,Cash,Yes,1,50,50,Low
10/5/2023,NTC00988,Loyalty,F,Food & Drinks,Cash,Yes,2,5,10,Low
10/6/2023,NTC00989,Non-loyalty,F,Mobile airtime top-up,Cash,Yes,1,10,10,Low
10/6/2023,NTC00990,Non-loyalty,F,Cyber services,Cash,Yes,1,30,30,Low
10/6/2023,NTC00991,Loyalty,F,Cyber services,Mobile Money,No,2,10,20,Low
10/6/2023,NTC00992,Loyalty,F,Cyber services,Mobile Money,No,3,20,60,Low
10/6/2023,NTC00993,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,3,10,30,Low
10/6/2023,NTC00994,Loyalty,F,Cyber services,Cash,Yes,6,5,30,Low
10/6/2023,NTC00995,Loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
10/6/2023,NTC00996,Loyalty,M,Food & Drinks,Cash,No,4,5,20,Low
10/6/2023,NTC00997,Non-loyalty,M,Cyber services,Mobile Money,No,1,20,20,Low
10/6/2023,NTC00998,Loyalty,F,Food & Drinks,Cash,No,1,30,30,Low
10/6/2023,NTC00999,Loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
10/9/2023,NTC001000,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,3,5,15,Low
10/9/2023,NTC001001,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,2,10,20,Low
10/9/2023,NTC001002,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,2,25,50,Low
10/9/2023,NTC001003,Loyalty,M,Cyber services,Cash,Yes,6,5,30,Low
10/9/2023,NTC001004,Loyalty,M,Food & Drinks,Mobile Money,Yes,2,70,140,High
10/9/2023,NTC001005,Loyalty,M,Mobile Accessories,Cash,No,1,250,250,High
10/9/2023,NTC001006,Non-loyalty,M,Cyber services,Mobile Money,No,11,10,110,High
10/9/2023,NTC001007,Non-loyalty,F,Mobile airtime top-up,Cash,Yes,1,50,50,Low
10/9/2023,NTC001008,Non-loyalty,M,Mobile airtime top-up,Cash,Yes,1,20,20,Low
10/9/2023,NTC001009,Non-loyalty,F,Cyber services,Mobile Money,Yes,1,50,50,Low
10/9/2023,NTC001010,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,500,500,High
10/9/2023,NTC001011,Non-loyalty,M,Cyber services,Mobile Money,Yes,2,25,50,Low
10/9/2023,NTC001012,Loyalty,M,Stationery & Office Supplies,Cash,No,2,25,50,Low
10/9/2023,NTC001013,Loyalty,F,Cyber services,Mobile Money,Yes,2,50,100,High
10/9/2023,NTC001014,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,10,20,Low
10/9/2023,NTC001015,Loyalty,M,Stationery & Office Supplies,Cash,No,2,3,6,Low
10/9/2023,NTC001016,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,4,50,200,High
10/9/2023,NTC001017,Loyalty,F,Online support services,Cash,Yes,1,20,20,Low
10/9/2023,NTC001018,Loyalty,M,Cyber services,Mobile Money,No,1,80,80,Low
10/9/2023,NTC001019,Loyalty,F,Cyber services,Cash,No,1,50,50,Low
10/10/2023,NTC001020,Non-loyalty,M,Food & Drinks,Cash,Yes,1,80,80,Low
10/10/2023,NTC001021,Non-loyalty,M,Mobile airtime top-up,Mobile Money,Yes,1,20,20,Low
10/10/2023,NTC001022,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,20,3,60,Low
10/10/2023,NTC001023,Loyalty,F,Cyber services,Mobile Money,Yes,1,50,50,Low
10/10/2023,NTC001024,Non-loyalty,F,Cyber services,Mobile Money,Yes,15,10,150,High
10/10/2023,NTC001025,Loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
10/10/2023,NTC001026,Loyalty,F,Cyber services,Mobile Money,Yes,2,5,10,Low
10/10/2023,NTC001027,Non-loyalty,F,Food & Drinks,Cash,No,2,50,100,High
10/10/2023,NTC001028,Loyalty,M,Food & Drinks,Cash,No,1,70,70,Low
10/10/2023,NTC001029,Loyalty,M,Cyber services,Cash,No,1,10,10,Low
10/11/2023,NTC001030,Non-loyalty,M,Cyber services,Cash,No,5,50,250,High
10/11/2023,NTC001031,Loyalty,M,Cyber services,Cash,Yes,58,5,290,High
10/11/2023,NTC001032,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,50,50,Low
10/11/2023,NTC001033,Loyalty,M,Cyber services,Cash,Yes,3,20,60,Low
10/11/2023,NTC001034,Loyalty,F,Cyber services,Cash,No,2,10,20,Low
10/11/2023,NTC001035,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,10,10,Low
10/11/2023,NTC001036,Loyalty,F,Cyber services,Mobile Money,No,1,30,30,Low
10/11/2023,NTC001037,Loyalty,F,Food & Drinks,Cash,Yes,4,5,20,Low
10/11/2023,NTC001038,Loyalty,M,Online support services,Mobile Money,Yes,4,5,20,Low
10/12/2023,NTC001039,Loyalty,M,Mobile Accessories,Mobile Money,No,1,300,300,High
10/12/2023,NTC001040,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,8,3,24,Low
10/12/2023,NTC001041,Loyalty,M,Cyber services,Mobile Money,Yes,2,25,50,Low
10/12/2023,NTC001042,Loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
10/12/2023,NTC001043,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,250,500,High
10/12/2023,NTC001044,Non-loyalty,M,Stationery & Office Supplies,Cash,No,4,5,20,Low
10/12/2023,NTC001045,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,4,10,40,Low
10/12/2023,NTC001046,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,50,100,High
10/12/2023,NTC001047,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,1,5,5,Low
10/12/2023,NTC001048,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,No,6,10,60,Low
10/12/2023,NTC001049,Loyalty,M,Food & Drinks,Cash,Yes,1,5,5,Low
10/12/2023,NTC001050,Loyalty,M,Cyber services,Cash,No,2,20,40,Low
10/12/2023,NTC001051,Loyalty,F,Online support services,Cash,Yes,1,20,20,Low
10/13/2023,NTC001052,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,1,40,40,Low
10/13/2023,NTC001053,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,3,25,75,Low
10/13/2023,NTC001054,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,250,250,High
10/13/2023,NTC001055,Loyalty,M,Stationery & Office Supplies,Cash,No,2,250,500,High
10/13/2023,NTC001056,Loyalty,M,Cyber services,Cash,Yes,5,5,25,Low
10/13/2023,NTC001057,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
10/13/2023,NTC001058,Non-loyalty,M,Cyber services,Mobile Money,Yes,33,10,330,High
10/13/2023,NTC001059,Non-loyalty,F,Cyber services,Cash,No,1,50,50,Low
10/13/2023,NTC001060,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,25,25,Low
10/13/2023,NTC001061,Loyalty,M,Cyber services,Cash,Yes,1,5,5,Low
10/14/2023,NTC001062,Non-loyalty,M,Cyber services,Mobile Money,No,244,5,1220,High
10/14/2023,NTC001063,Loyalty,M,Food & Drinks,Mobile Money,No,5,5,25,Low
10/14/2023,NTC001064,Loyalty,M,Cyber services,Cash,No,18,50,900,High
10/14/2023,NTC001065,Non-loyalty,F,Mobile airtime top-up,Cash,No,2,10,20,Low
10/14/2023,NTC001066,Non-loyalty,M,Cyber services,Cash,Yes,13,10,130,High
10/14/2023,NTC001067,Loyalty,M,Mobile airtime top-up,Cash,Yes,1,10,10,Low
10/14/2023,NTC001068,Loyalty,M,Food & Drinks,Mobile Money,Yes,1,80,80,Low
10/14/2023,NTC001069,Loyalty,M,Cyber services,Mobile Money,No,2,50,100,High
10/14/2023,NTC001070,Loyalty,M,Cyber services,Cash,No,10,3,30,Low
10/15/2023,NTC001071,Loyalty,M,Mobile airtime top-up,Cash,No,3,10,30,Low
10/15/2023,NTC001072,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,2,50,100,High
10/15/2023,NTC001073,Loyalty,F,Cyber services,Cash,No,1,50,50,Low
10/15/2023,NTC001074,Non-loyalty,M,Food & Drinks,Mobile Money,No,1,70,70,Low
10/15/2023,NTC001075,Loyalty,M,Food & Drinks,Cash,No,2,5,10,Low
10/15/2023,NTC001076,Loyalty,M,Cyber services,Mobile Money,Yes,3,20,60,Low
10/15/2023,NTC001077,Non-loyalty,F,Online support services,Mobile Money,Yes,1,90,90,High
10/15/2023,NTC001078,Non-loyalty,M,Cyber services,Mobile Money,No,1,5,5,Low
10/15/2023,NTC001079,Loyalty,F,Cyber services,Mobile Money,Yes,7,5,35,Low
10/16/2023,NTC001080,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,10,3,30,Low
10/16/2023,NTC001081,Loyalty,M,Cyber services,Cash,No,7,10,70,Low
10/16/2023,NTC001082,Loyalty,M,Mobile airtime top-up,Mobile Money,Yes,3,10,30,Low
10/16/2023,NTC001083,Loyalty,M,Mobile airtime top-up,Cash,No,1,20,20,Low
10/16/2023,NTC001084,Loyalty,F,Cyber services,Mobile Money,No,1,50,50,Low
10/16/2023,NTC001085,Loyalty,F,Cyber services,Mobile Money,No,1,70,70,Low
10/16/2023,NTC001086,Loyalty,M,Cyber services,Cash,No,4,30,120,High
10/16/2023,NTC001087,Loyalty,M,Cyber services,Cash,No,10,5,50,Low
10/16/2023,NTC001088,Loyalty,F,Cyber services,Cash,No,1,20,20,Low
10/16/2023,NTC001089,Loyalty,F,Food & Drinks,Cash,Yes,4,5,20,Low
10/16/2023,NTC001090,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,30,30,Low
10/16/2023,NTC001091,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,50,50,Low
10/16/2023,NTC001092,Loyalty,M,Cyber services,Mobile Money,No,1,10,10,Low
10/16/2023,NTC001093,Non-loyalty,F,Stationery & Office Supplies,Cash,No,2,25,50,Low
10/16/2023,NTC001094,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
10/17/2023,NTC001095,Loyalty,F,Cyber services,Mobile Money,No,40,5,200,High
10/17/2023,NTC001096,Loyalty,F,Online support services,Mobile Money,Yes,1,30,30,Low
10/17/2023,NTC001097,Loyalty,F,Mobile airtime top-up,Cash,Yes,1,20,20,Low
10/17/2023,NTC001098,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,2,70,140,High
10/17/2023,NTC001099,Non-loyalty,F,Food & Drinks,Mobile Money,No,2,5,10,Low
10/17/2023,NTC001100,Loyalty,M,Cyber services,Mobile Money,No,13,20,260,High
10/17/2023,NTC001101,Loyalty,M,Food & Drinks,Mobile Money,No,1,70,70,Low
10/17/2023,NTC001102,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,50,50,Low
10/17/2023,NTC001103,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,8,3,24,Low
10/17/2023,NTC001104,Non-loyalty,M,Cyber services,Mobile Money,No,2,30,60,Low
10/18/2023,NTC001105,Loyalty,F,Cyber services,Mobile Money,Yes,8,30,240,High
10/18/2023,NTC001106,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,7,25,175,High
10/18/2023,NTC001107,Loyalty,M,Cyber services,Mobile Money,Yes,8,10,80,Low
10/18/2023,NTC001108,Loyalty,F,Cyber services,Cash,Yes,9,5,45,Low
10/18/2023,NTC001109,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,50,50,Low
10/18/2023,NTC001110,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,115,115,High
10/18/2023,NTC001111,Loyalty,M,Online support services,Mobile Money,No,5,10,50,Low
10/18/2023,NTC001112,Loyalty,M,Food & Drinks,Mobile Money,No,1,30,30,Low
10/18/2023,NTC001113,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
10/18/2023,NTC001114,Loyalty,M,Food & Drinks,Cash,No,1,80,80,Low
10/18/2023,NTC001115,Non-loyalty,M,Online support services,Mobile Money,Yes,1,50,50,Low
10/18/2023,NTC001116,Loyalty,M,Food & Drinks,Cash,No,2,5,10,Low
10/18/2023,NTC001117,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
10/18/2023,NTC001118,Non-loyalty,M,Mobile airtime top-up,Mobile Money,No,1,100,100,High
10/19/2023,NTC001119,Non-loyalty,M,Cyber services,Cash,Yes,53,5,265,High
10/19/2023,NTC001120,Non-loyalty,F,Cyber services,Cash,Yes,4,30,120,High
10/19/2023,NTC001121,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,4,25,100,High
10/19/2023,NTC001122,Loyalty,M,Mobile airtime top-up,Mobile Money,No,1,100,100,High
10/19/2023,NTC001123,Loyalty,M,Cyber services,Cash,No,6,20,120,High
10/19/2023,NTC001124,Loyalty,M,Online support services,Mobile Money,No,2,50,100,High
10/19/2023,NTC001125,Loyalty,F,Food & Drinks,Cash,Yes,1,80,80,Low
10/19/2023,NTC001126,Non-loyalty,F,Cyber services,Mobile Money,Yes,1,10,10,Low
10/19/2023,NTC001127,Non-loyalty,F,Cyber services,Mobile Money,Yes,4,50,200,High
10/19/2023,NTC001128,Non-loyalty,F,Cyber services,Cash,Yes,31,10,310,High
10/19/2023,NTC001129,Loyalty,F,Food & Drinks,Cash,Yes,1,50,50,Low
10/19/2023,NTC001130,Non-loyalty,F,Cyber services,Cash,No,4,10,40,Low
10/19/2023,NTC001131,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
10/19/2023,NTC001132,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,750,750,High
10/19/2023,NTC001133,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,50,50,Low
10/19/2023,NTC001134,Non-loyalty,M,Mobile Accessories,Mobile Money,No,1,200,200,High
10/20/2023,NTC001135,Loyalty,M,Stationery & Office Supplies,Cash,No,2,5,10,Low
10/20/2023,NTC001136,Loyalty,M,Food & Drinks,Mobile Money,Yes,1,80,80,Low
10/20/2023,NTC001137,Non-loyalty,M,Food & Drinks,Mobile Money,Yes,2,5,10,Low
10/20/2023,NTC001138,Loyalty,F,Mobile airtime top-up,Mobile Money,No,1,20,20,Low
10/20/2023,NTC001139,Loyalty,F,Cyber services,Cash,Yes,4,20,80,Low
10/20/2023,NTC001140,Loyalty,M,Cyber services,Mobile Money,No,4,10,40,Low
10/21/2023,NTC001141,Loyalty,F,Food & Drinks,Mobile Money,No,1,50,50,Low
10/21/2023,NTC001142,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,25,25,Low
10/21/2023,NTC001143,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,80,80,Low
10/21/2023,NTC001144,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,40,40,Low
10/21/2023,NTC001145,Loyalty,F,Cyber services,Cash,Yes,2,5,10,Low
10/21/2023,NTC001146,Loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
10/21/2023,NTC001147,Loyalty,M,Cyber services,Mobile Money,No,3,10,30,Low
10/21/2023,NTC001148,Loyalty,F,Cyber services,Mobile Money,No,1,20,20,Low
10/23/2023,NTC001149,Loyalty,M,Cyber services,Cash,Yes,4,10,40,Low
10/23/2023,NTC001150,Non-loyalty,M,Cyber services,Mobile Money,Yes,61,5,305,High
10/23/2023,NTC001151,Loyalty,M,Cyber services,Mobile Money,No,5,10,50,Low
10/23/2023,NTC001152,Non-loyalty,M,Mobile airtime top-up,Cash,Yes,2,20,40,Low
10/23/2023,NTC001153,Loyalty,F,Mobile airtime top-up,Cash,Yes,1,10,10,Low
10/23/2023,NTC001154,Non-loyalty,F,Mobile Accessories,Mobile Money,No,1,160,160,High
10/23/2023,NTC001155,Loyalty,F,Food & Drinks,Mobile Money,No,1,70,70,Low
10/23/2023,NTC001156,Loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
10/23/2023,NTC001157,Non-loyalty,F,Food & Drinks,Mobile Money,Yes,1,5,5,Low
10/23/2023,NTC001158,Loyalty,M,Cyber services,Cash,Yes,1,80,80,Low
10/24/2023,NTC001159,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,2,10,20,Low
10/24/2023,NTC001160,Loyalty,F,Cyber services,Cash,Yes,4,10,40,Low
10/24/2023,NTC001161,Loyalty,F,Stationery & Office Supplies,Cash,Yes,3,20,60,Low
10/24/2023,NTC001162,Non-loyalty,M,Cyber services,Mobile Money,Yes,3,30,90,High
10/24/2023,NTC001163,Non-loyalty,F,Cyber services,Mobile Money,Yes,1,5,5,Low
10/24/2023,NTC001164,Loyalty,F,Mobile airtime top-up,Cash,Yes,1,20,20,Low
10/24/2023,NTC001165,Non-loyalty,M,Cyber services,Cash,No,4,20,80,Low
10/24/2023,NTC001166,Non-loyalty,F,Cyber services,Mobile Money,No,7,20,140,High
10/24/2023,NTC001167,Loyalty,M,Stationery & Office Supplies,Cash,Yes,20,3,60,Low
10/24/2023,NTC001168,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,5,5,Low
10/24/2023,NTC001169,Loyalty,M,Cyber services,Mobile Money,Yes,1,100,100,High
10/24/2023,NTC001170,Loyalty,M,Food & Drinks,Cash,Yes,1,5,5,Low
10/25/2023,NTC001171,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
10/25/2023,NTC001172,Loyalty,M,Cyber services,Mobile Money,Yes,13,5,65,Low
10/25/2023,NTC001173,Loyalty,M,Online support services,Cash,No,5,10,50,Low
10/25/2023,NTC001174,Loyalty,M,Mobile airtime top-up,Mobile Money,No,2,10,20,Low
10/25/2023,NTC001175,Loyalty,M,Mobile airtime top-up,Mobile Money,Yes,1,20,20,Low
10/25/2023,NTC001176,Loyalty,M,Cyber services,Mobile Money,No,2,10,20,Low
10/25/2023,NTC001177,Loyalty,M,Food & Drinks,Cash,Yes,2,5,10,Low
10/26/2023,NTC001178,Loyalty,F,Food & Drinks,Mobile Money,No,2,50,100,High
10/26/2023,NTC001179,Loyalty,M,Food & Drinks,Mobile Money,No,1,80,80,Low
10/26/2023,NTC001180,Loyalty,M,Cyber services,Mobile Money,Yes,2,20,40,Low
10/26/2023,NTC001181,Loyalty,F,Online support services,Mobile Money,No,7,10,70,Low
10/26/2023,NTC001182,Non-loyalty,F,Cyber services,Mobile Money,No,2,20,40,Low
10/26/2023,NTC001183,Loyalty,F,Cyber services,Mobile Money,Yes,2,50,100,High
10/26/2023,NTC001184,Loyalty,F,Cyber services,Mobile Money,Yes,10,10,100,High
10/26/2023,NTC001185,Loyalty,F,Mobile airtime top-up,Mobile Money,Yes,2,10,20,Low
10/26/2023,NTC001186,Loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
10/27/2023,NTC001187,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,2,10,20,Low
10/27/2023,NTC001188,Loyalty,M,Cyber services,Mobile Money,Yes,7,5,35,Low
10/27/2023,NTC001189,Loyalty,M,Cyber services,Cash,Yes,14,10,140,High
10/27/2023,NTC001190,Loyalty,F,Food & Drinks,Mobile Money,No,1,70,70,Low
10/27/2023,NTC001191,Loyalty,M,Food & Drinks,Mobile Money,No,1,70,70,Low
10/27/2023,NTC001192,Loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
10/27/2023,NTC001193,Loyalty,M,Mobile Accessories,Cash,Yes,1,170,170,High
10/27/2023,NTC001194,Loyalty,F,Cyber services,Mobile Money,Yes,4,5,20,Low
10/27/2023,NTC001195,Loyalty,F,Stationery & Office Supplies,Cash,Yes,2,3,6,Low
10/27/2023,NTC001196,Loyalty,M,Cyber services,Mobile Money,No,1,30,30,Low
10/27/2023,NTC001197,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,2,20,40,Low
10/27/2023,NTC001198,Loyalty,M,Stationery & Office Supplies,Cash,No,1,50,50,Low
10/27/2023,NTC001199,Non-loyalty,M,Cyber services,Mobile Money,Yes,1,70,70,Low
10/27/2023,NTC001200,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
10/27/2023,NTC001201,Loyalty,M,Mobile airtime top-up,Cash,Yes,1,20,20,Low
10/27/2023,NTC001202,Loyalty,F,Mobile airtime top-up,Mobile Money,No,1,20,20,Low
10/28/2023,NTC001203,Non-loyalty,F,Food & Drinks,Mobile Money,No,3,5,15,Low
